id,type,url,url_type
6470400f28ba1d38eeb2ed03,platform,https://hubblesite.org/resource-gallery,database_url
6470400f28ba1d38eeb2ed04,platform,https://icsd.products.fiz-karlsruhe.de/,database_url
6470400f28ba1d38eeb2ed06,platform,http://www.mitime.org/mirage/,database_url
6470400f28ba1d38eeb2ed0c,platform,http://logkow.cisti.nrc.ca/logkow/,database_url
6470400f28ba1d38eeb2ed15,platform,https://www.nceas.ucsb.edu/,database_url
6470400f28ba1d38eeb2ecfb,platform,http://geodata.grid.unep.ch/,database_url
6470400f28ba1d38eeb2ed14,platform,http://nebc.nerc.ac.uk/nebc_website_frozen/nebc.nerc.ac.uk//data/envbase.html,database_url
6470400f28ba1d38eeb2ecfe,platform,https://www.data.gov/,database_url
6470400f28ba1d38eeb2ed13,platform,https://msbi.ipb-halle.de/MassBank/,database_url
6470400f28ba1d38eeb2ed17,platform,http://nees.org/,database_url
6470400f28ba1d38eeb2ed18,platform,https://obis.org/,database_url
6470400f28ba1d38eeb2ed16,platform,https://neuinfo.org/,database_url
6470400f28ba1d38eeb2ed19,platform,https://neuromorpho.org/,database_url
6470400f28ba1d38eeb2ed1a,platform,http://nfdp.ccfm.org/,database_url
6470400f28ba1d38eeb2ed1c,platform,http://onschallenge.wikispaces.com/list+of+experiments,database_url
6470400f28ba1d38eeb2ed1b,platform,https://nsidc.org/data,database_url
6470400f28ba1d38eeb2ed1e,platform,https://llds.ling-phil.ox.ac.uk/,database_url
6470400f28ba1d38eeb2ed1f,platform,https://nsidc.org/data/data-programs/nsidc-daac,database_url
6470400f28ba1d38eeb2ed1d,platform,https://open-research-data.zalf.de/default.aspx,database_url
6470400f28ba1d38eeb2ed21,platform,http://www.fossilworks.org/,database_url
6470400f28ba1d38eeb2ed20,platform,https://nssdc.gsfc.nasa.gov/,database_url
6470400f28ba1d38eeb2ed24,platform,https://matthewbdwyer.github.io/psp/,database_url
6470400f28ba1d38eeb2ed23,platform,https://www.diw.de/en/diw_01.c.678568.en/research_data_center_soep.html,database_url
6470400f28ba1d38eeb2ed25,platform,https://metacrop.ipk-gatersleben.de,database_url
6470400f28ba1d38eeb2ed26,platform,https://www.bas.ac.uk/data/uk-pdc/,database_url
6470400f28ba1d38eeb2ed09,platform,https://irsa.ipac.caltech.edu/frontpage/,database_url
6470400f28ba1d38eeb2ed08,platform,http://iubioarchive.bio.net/,database_url
6470400f28ba1d38eeb2ed0d,platform,https://kpbc.umk.pl/dlibra,database_url
6470400f28ba1d38eeb2ed0f,platform,http://moltable.ncl.res.in/web/guest,database_url
6470400f28ba1d38eeb2ed07,platform,http://imkhp2.physik.uni-karlsruhe.de/~muehr/wetterwerte.html,database_url
6470400f28ba1d38eeb2ed22,platform,https://opencontext.org/,database_url
6470400f28ba1d38eeb2ed0a,platform,https://jaspar.elixir.no/,database_url
6470400f28ba1d38eeb2ecf8,platform,https://www.nrcan.gc.ca/evaluation/reports/2010/844,database_url
6470400f28ba1d38eeb2ed12,platform,https://morphobank.org/,database_url
6470400f28ba1d38eeb2ed0e,platform,https://mansfeld.ipk-gatersleben.de/apex/f?p=185:3,database_url
6470400f28ba1d38eeb2ed11,platform,https://github.com/ISA-tools/BioInvIndex,database_url
6470400f28ba1d38eeb2ed2d,platform,https://www.worlddatasystem.org/,database_url
6470400f28ba1d38eeb2ed30,platform,https://kadonis.org/,database_url
6470400f28ba1d38eeb2ed2f,platform,https://www.ebi.ac.uk/pride/,database_url
6470400f28ba1d38eeb2ecf9,platform,https://genome.jgi.doe.gov/portal/,database_url
6470400f28ba1d38eeb2ed10,platform,https://wdcpc.org/,database_url
6470400f28ba1d38eeb2ed2c,platform,http://qed.econ.queensu.ca/jae/,database_url
6470400f28ba1d38eeb2ed28,platform,https://www.nist.gov/pml/xcom-photon-cross-sections-database,database_url
6470400f28ba1d38eeb2ed2a,platform,http://lrl-diffusion.univ-bpclermont.fr/mulce2/accesCorpus/accesCorpusMulce.php,database_url
6470400f28ba1d38eeb2ed27,platform,https://pds.nasa.gov/,database_url
6470400f28ba1d38eeb2ed36,platform,http://meteo.ru/mcd/ewdcroc,database_url
6470400f28ba1d38eeb2ed05,platform,https://www.cen.uni-hamburg.de/en/icdc/data/ocean/historical-hydrographic-bsh.html,database_url
6470400f28ba1d38eeb2ed34,platform,https://fairsharing.org/,database_url
6470400f28ba1d38eeb2ed32,platform,https://ada.edu.au/,database_url
6470400f28ba1d38eeb2ed2e,platform,https://www.pangaea.de/,database_url
6470400f28ba1d38eeb2ed2b,platform,https://ccdb2.wishartlab.com/,database_url
6470400f28ba1d38eeb2ed31,platform,https://www.fdr.uni-hamburg.de/communities/hzsk/?page=1&size=20,database_url
6470400f28ba1d38eeb2ed35,platform,https://portal.clarin.nl/,database_url
6470400f28ba1d38eeb2ed0b,platform,https://knb.ecoinformatics.org/,database_url
6470400f28ba1d38eeb2ed3a,platform,https://www.digitale-sammlungen.de/de/,database_url
6470400f28ba1d38eeb2ed29,platform,https://www.gisaid.org/,database_url
6470400f28ba1d38eeb2ed3e,platform,https://www.lissdata.nl/,database_url
6470400f28ba1d38eeb2ed38,platform,https://snd.se/en,database_url
6470400f28ba1d38eeb2ed42,platform,https://wals.info/,database_url
6470400f28ba1d38eeb2ed37,platform,https://repo.data.saw-leipzig.de/en,database_url
6470400f28ba1d38eeb2ed33,platform,https://gawsis.meteoswiss.ch/GAWSIS//index.html#/,database_url
6470400f28ba1d38eeb2ed43,platform,http://dmas.uvic.ca/home?TREETYPE=1&LOCATION=233&TIMECONFIG=0,database_url
6470400f28ba1d38eeb2ed39,platform,http://meteo.ru/mcd/ewdcmet.html,database_url
6470400f28ba1d38eeb2ed44,platform,https://repositori.usu.ac.id/,database_url
6470400f28ba1d38eeb2ed45,platform,https://wdc.dlr.de/data_products/VIEWER/,database_url
6470400f28ba1d38eeb2ed3c,platform,https://researchdata.up.ac.za/,database_url
6470400f28ba1d38eeb2ed40,platform,https://apex.ipk-gatersleben.de/apex/f?p=116:1,database_url
6470400f28ba1d38eeb2ed48,platform,https://pubchem.ncbi.nlm.nih.gov/,database_url
6470400f28ba1d38eeb2ed46,platform,https://fred.stlouisfed.org/,database_url
6470400f28ba1d38eeb2ed3f,platform,https://uni-tuebingen.de/en/134314,database_url
6470400f28ba1d38eeb2ed4b,platform,https://search.senckenberg.de/aquila-public-search/search,database_url
6470400f28ba1d38eeb2ed4d,platform,https://skyview.gsfc.nasa.gov/current/cgi/titlepage.pl,database_url
6470400f28ba1d38eeb2ed4a,platform,https://www.earthdata.nasa.gov/centers/sedac-daac,database_url
6470400f28ba1d38eeb2ed3b,platform,https://www.lasa-vu.nl/index.htm,database_url
6470400f28ba1d38eeb2ed49,platform,https://sedac.ciesin.columbia.edu/,database_url
6470400f28ba1d38eeb2ed50,platform,https://sourceforge.net/,database_url
6470400f28ba1d38eeb2ed4f,platform,https://smoka.nao.ac.jp/index.jsp,database_url
6470400f28ba1d38eeb2ed5d,platform,https://www.aoml.noaa.gov/phod/gdp/data.php,database_url
6470400f28ba1d38eeb2ed4e,platform,https://catalogue.ogsl.ca/en/,database_url
6470400f28ba1d38eeb2ed5e,platform,https://www.arabidopsis.org/,database_url
6470400f28ba1d38eeb2ed56,platform,https://westnile.ca.gov/,database_url
6470400f28ba1d38eeb2ed5f,platform,https://apps.bea.gov/itable/index.cfm,database_url
6470400f28ba1d38eeb2ed61,platform,http://www.betacell.org/resource/,database_url
6470400f28ba1d38eeb2ed64,platform,https://bmrb.io/,database_url
6470400f28ba1d38eeb2ed63,platform,https://www.bgs.ac.uk/geological-data/national-geoscience-data-centre/,database_url
6470400f28ba1d38eeb2ed62,platform,https://www.bibb.de/de/53.php,database_url
6470400f28ba1d38eeb2ed66,platform,https://umbra.nascom.nasa.gov/index.html/index.html,database_url
6470400f28ba1d38eeb2ed65,platform,http://sumsdb.wustl.edu/sums/index.jsp,database_url
6470400f28ba1d38eeb2ed57,platform,http://wwmm.ch.cam.ac.uk/crystaleye/,database_url
6470400f28ba1d38eeb2ed68,platform,https://www.brc.ac.uk/,database_url
6470400f28ba1d38eeb2ed5c,platform,https://www.ahrq.gov/data/index.html,database_url
6470400f28ba1d38eeb2ed69,platform,https://images.bugwood.org/,database_url
6470400f28ba1d38eeb2ed5b,platform,https://uk-air.defra.gov.uk/data/,database_url
6470400f28ba1d38eeb2ed59,platform,https://www.internationalgenome.org/,database_url
6470400f28ba1d38eeb2ed6b,platform,https://vectorsurv.org/,database_url
6470400f28ba1d38eeb2ed6c,platform,https://www.ccdc.cam.ac.uk/solutions/software/csd/,database_url
6470400f28ba1d38eeb2ed5a,platform,https://ags.aer.ca/,database_url
6470400f28ba1d38eeb2ed74,platform,https://www.chemsynthesis.com/,database_url
6470400f28ba1d38eeb2ed6a,platform,https://catalog.caida.org/,database_url
6470400f28ba1d38eeb2ed72,platform,https://www.minorplanetcenter.net/,database_url
6470400f28ba1d38eeb2ed70,platform,https://www.ifo.de/ebdc,database_url
6470400f28ba1d38eeb2ed6d,platform,https://eidc.ac.uk/,database_url
6470400f28ba1d38eeb2ed6e,platform,https://www.cdc.gov/DataStatistics/,database_url
6470400f28ba1d38eeb2ed75,platform,https://sparse.tamu.edu,database_url
6470400f28ba1d38eeb2ed60,platform,https://www.arm.gov/data,database_url
6470400f28ba1d38eeb2ed52,platform,https://www.treebase.org/treebase-web/home.html,database_url
6470400f28ba1d38eeb2ed55,platform,http://www.westafricanvegetation.org/menu/home.aspx,database_url
6470400f28ba1d38eeb2ed76,platform,https://www.chemspider.com/,database_url
6470400f28ba1d38eeb2ed3d,platform,https://www.cines.fr/en/preservation/,database_url
6470400f28ba1d38eeb2ed54,platform,https://spdf.gsfc.nasa.gov/,database_url
6470400f28ba1d38eeb2ed81,platform,https://www.ddbj.nig.ac.jp/index-e.html,database_url
6470400f28ba1d38eeb2ed53,platform,https://www.gaw-wdca.org/,database_url
6470400f28ba1d38eeb2ed67,platform,https://www.bodc.ac.uk/,database_url
6470400f28ba1d38eeb2ed4c,platform,https://simbad.u-strasbg.fr/simbad/,database_url
6470400f28ba1d38eeb2ed41,platform,http://vegbank.org/vegbank/index.jsp,database_url
6470400f28ba1d38eeb2ed6f,platform,https://www.census.gov/,database_url
6470400f28ba1d38eeb2ed51,platform,https://geodata.libraries.mit.edu/?geoweb-redirect,database_url
6470400f28ba1d38eeb2ed84,platform,https://www.dspace.cam.ac.uk/handle/1810/724,database_url
6470400f28ba1d38eeb2ed58,platform,http://wrdc.mgo.rssi.ru/wrdc_en.htm,database_url
6470400f28ba1d38eeb2ed82,platform,https://www.dsmz.de/,database_url
6470400f28ba1d38eeb2ed7e,platform,https://www.datafirst.uct.ac.za/,database_url
6470400f28ba1d38eeb2ed83,platform,https://www.canada.ca/en/environment-climate-change/services/air-pollution/monitoring-networks-data/national-atmospheric-chemistry-database.html,database_url
6470400f28ba1d38eeb2ed7c,platform,https://www.crystallography.net/cod/,database_url
6470400f28ba1d38eeb2ed87,platform,https://www.ebi.ac.uk/biostudies/arrayexpress,database_url
6470400f28ba1d38eeb2ed89,platform,https://afdc.energy.gov/,database_url
6470400f28ba1d38eeb2ed7d,platform,https://easy.dans.knaw.nl/ui/home,database_url
6470400f28ba1d38eeb2ed88,platform,https://www.canada.ca/en/environment-climate-change/services/water-overview/quantity/monitoring/survey/data-products-services/national-archive-hydat.html,database_url
6470400f28ba1d38eeb2ed8e,platform,https://www.europeansocialsurvey.org/,database_url
6470400f28ba1d38eeb2ed80,platform,https://data.4tu.nl,database_url
6470400f28ba1d38eeb2ed8b,platform,https://eol.org/,database_url
6470400f28ba1d38eeb2ed71,platform,https://datacatalogue.cessda.eu/,database_url
6470400f28ba1d38eeb2ed79,platform,https://clinicaltrials.gov/,database_url
6470400f28ba1d38eeb2ed91,platform,https://www.fachportal-paedagogik.de/,database_url
6470400f28ba1d38eeb2ed86,platform,https://www.ebi.ac.uk/,database_url
6470400f28ba1d38eeb2ed8f,platform,http://www.eyemoviepedia.com/,database_url
6470400f28ba1d38eeb2ed90,platform,https://www.fiz-karlsruhe.de/en/produkte-und-dienstleistungen/das-kristallstrukturdepot,database_url
6470400f28ba1d38eeb2ed85,platform,https://www.ebi.ac.uk/gxa/home,database_url
6470400f28ba1d38eeb2ed7a,platform,https://www.clues-project.org/cms/,database_url
6470400f28ba1d38eeb2ed77,platform,https://www.ciesin.columbia.edu/data.html,database_url
6470400f28ba1d38eeb2ed96,platform,https://genome.ucsc.edu/,database_url
6470400f28ba1d38eeb2ed8d,platform,https://ukdataservice.ac.uk/,database_url
6470400f28ba1d38eeb2ed8c,platform,https://www.ensembl.org/index.html,database_url
6470400f28ba1d38eeb2ed92,platform,https://www.forestryimages.org/,database_url
6470400f28ba1d38eeb2eda7,platform,https://www.icpsr.umich.edu/web/pages/NAHDAP/index.html,database_url
6470400f28ba1d38eeb2eda5,platform,https://www.fis-geophysik.de/,database_url
6470400f28ba1d38eeb2ed9d,platform,https://www.ihfc-iugg.org/products/global-heat-flow-database,database_url
6470400f28ba1d38eeb2eda6,platform,https://www.icpsr.umich.edu/web/pages/NACJD/index.html,database_url
6470400f28ba1d38eeb2eda4,platform,https://www.icpsr.umich.edu/web/pages/NACDA/index.html,database_url
6470400f28ba1d38eeb2eda3,platform,https://www.icpsr.umich.edu/web/pages/DSDR/index.html,database_url
6470400f28ba1d38eeb2ed7b,platform,https://climate.weather.gc.ca/,database_url
6470400f28ba1d38eeb2edab,platform,https://www.informatics.jax.org/,database_url
6470400f28ba1d38eeb2ed97,platform,http://www.geongrid.org/,database_url
6470400f28ba1d38eeb2ed9a,platform,https://www.gesis.org/en/allbus,database_url
6470400f28ba1d38eeb2eda9,platform,https://www.ids-mannheim.de/digspra/kl/projekte/korpora/,database_url
6470400f28ba1d38eeb2eda8,platform,https://www.icpsr.umich.edu/web/pages/RCMD/index.html,database_url
6470400f28ba1d38eeb2ed95,platform,https://www.geonames.org/,database_url
6470400f28ba1d38eeb2edaf,platform,https://www.landesarchiv-bw.de/,database_url
6470400f28ba1d38eeb2edb0,platform,http://www.language-archives.org/,database_url
6470400f28ba1d38eeb2ed9e,platform,http://www.gogeo.ac.uk/gogeo/,database_url
6470400f28ba1d38eeb2eda1,platform,https://www.icpsr.umich.edu/web/pages/HMCA/index.html,database_url
6470400f28ba1d38eeb2eda0,platform,https://www.icpsr.umich.edu/web/pages/,database_url
6470400f28ba1d38eeb2edbf,platform,https://www.netlib.org/,database_url
6470400f28ba1d38eeb2edb2,platform,https://portal.edirepository.org/nis/home.jsp,database_url
6470400f28ba1d38eeb2edaa,platform,https://www.samhsa.gov/data/,database_url
6470400f28ba1d38eeb2edb3,platform,https://www.med.harvard.edu/AANLIB/,database_url
6470400f28ba1d38eeb2eda2,platform,https://user.eumetsat.int/catalogue,database_url
6470400f28ba1d38eeb2ed93,platform,https://www.hzdr.de/db/res3t.login,database_url
6470400f28ba1d38eeb2ed98,platform,http://www.germonline.org/index.html,database_url
6470400f28ba1d38eeb2ed94,platform,http://www.flora-frankfurt.de/,database_url
6470400f28ba1d38eeb2ed8a,platform,https://www.eia.gov/,database_url
6470400f28ba1d38eeb2ed9f,platform,https://ghdx.healthdata.org/,database_url
6470400f28ba1d38eeb2ed7f,platform,https://www.data-archive.ac.uk/,database_url
6470400f28ba1d38eeb2ed9b,platform,https://histat.safe-frankfurt.de/index.php/en/index,database_url
6470400f28ba1d38eeb2edb1,platform,https://www.marine-geo.org/library/,database_url
6470400f28ba1d38eeb2edca,platform,https://www.usgs.gov/search?keywords=Land+Cover+Institute,database_url
6470400f28ba1d38eeb2ed9c,platform,https://search.gesis.org,database_url
6470400f28ba1d38eeb2edc9,platform,https://www.isric.org/,database_url
6470400f28ba1d38eeb2edcd,platform,https://cebs-ext.niehs.nih.gov/cebs/,database_url
6470400f28ba1d38eeb2edcb,platform,https://isdc.gfz.de/igets-data-base/,database_url
6470400f28ba1d38eeb2edce,platform,https://www.iers.org/IERS/EN/Home/home_node.html,database_url
6470400f28ba1d38eeb2edad,platform,https://www.iris.edu/hq/,database_url
6470400f28ba1d38eeb2edc0,platform,https://www.neonscience.org/,database_url
6470400f28ba1d38eeb2edc2,platform,https://wdc-c2.nict.go.jp/wdc_e.html,database_url
6470400f28ba1d38eeb2edcc,platform,https://www.ncdc.noaa.gov/wdcmet,database_url
6470400f28ba1d38eeb2edd2,platform,https://nmrshiftdb.nmr.uni-koeln.de/,database_url
6470400f28ba1d38eeb2edbb,platform,http://www.ncdc.noaa.gov/,database_url
6470400f28ba1d38eeb2edba,platform,https://brains.anatomy.msu.edu/,database_url
6470400f28ba1d38eeb2edd1,platform,https://www.nlm.nih.gov/research/visible/visible_human.html,database_url
6470400f28ba1d38eeb2edc5,platform,https://www.ncbi.nlm.nih.gov/geo/,database_url
6470400f28ba1d38eeb2edc3,platform,https://solar.nro.nao.ac.jp/norp/,database_url
6470400f28ba1d38eeb2edc4,platform,https://www.ncbi.nlm.nih.gov/,database_url
6470400f28ba1d38eeb2edb5,platform,http://www.mmmp.org/MMMP/import.mmmp?page=aims_org.mmmp,database_url
6470400f28ba1d38eeb2edd6,platform,https://murray.harvard.edu/,database_url
6470400f28ba1d38eeb2edd7,platform,https://www.nrel.gov/gis/,database_url
6470400f28ba1d38eeb2edae,platform,https://www.jcvi.org//,database_url
6470400f28ba1d38eeb2edc1,platform,https://cidas.isee.nagoya-u.ac.jp/WDCCR/,database_url
6470400f28ba1d38eeb2edb6,platform,https://www.mpe.mpg.de/ROSAT,database_url
6470400f28ba1d38eeb2edb9,platform,https://www.ncbi.nlm.nih.gov/refseq/,database_url
6470400f28ba1d38eeb2edd9,platform,https://www.nndc.bnl.gov/content/NuclearPortal.html,database_url
6470400f28ba1d38eeb2edc8,platform,https://bass2000.obspm.fr/home.php,database_url
6470400f28ba1d38eeb2eddc,platform,https://www.oecd-ilibrary.org/statistics,database_url
6470400f28ba1d38eeb2eddd,platform,https://www.rave-survey.org/query/,database_url
6470400f28ba1d38eeb2ede2,platform,https://nbnatlas.org/,database_url
6470400f28ba1d38eeb2edd4,platform,http://card.westgis.ac.cn/,database_url
6470400f28ba1d38eeb2edde,platform,https://researchconnections.org/,database_url
6470400f28ba1d38eeb2edc7,platform,https://www.space.dtu.dk/english/research/scientific_data_and_models/world_data_center_for_geomagnetism,database_url
6470400f28ba1d38eeb2ede6,platform,http://www.diptera.org/,database_url
6470400f28ba1d38eeb2ede4,platform,https://ropercenter.cornell.edu/data-highlights/elections-and-presidents,database_url
6470400f28ba1d38eeb2edbc,platform,https://www.nconemap.gov/,database_url
6470400f28ba1d38eeb2eddf,platform,https://www.sanger.ac.uk/science/data/#,database_url
6470400f28ba1d38eeb2edc6,platform,https://www.wdc-climate.de/ui/,database_url
6470400f28ba1d38eeb2ede5,platform,https://ropercenter.cornell.edu/,database_url
6470400f28ba1d38eeb2edd0,platform,https://www.ncei.noaa.gov/access/paleo-search/,database_url
6470400f28ba1d38eeb2edbd,platform,http://www.neodc.rl.ac.uk,database_url
6470400f28ba1d38eeb2ede1,platform,https://www.sdss.org/,database_url
6470400f28ba1d38eeb2ede3,platform,https://www.seadatanet.org/,database_url
6470400f28ba1d38eeb2ede0,platform,https://www.osti.gov/search-tools,database_url
6470400f28ba1d38eeb2ede9,platform,https://izw1.caltech.edu/ACE/ASC/,database_url
6470400f28ba1d38eeb2edea,platform,https://www.ssec.wisc.edu/datacenter/,database_url
6470400f28ba1d38eeb2edf1,platform,https://thebiogrid.org/,database_url
6470400f28ba1d38eeb2edbe,platform,https://discovery.nationalarchives.gov.uk/,database_url
6470400f28ba1d38eeb2edf2,platform,https://www.thearda.com/,database_url
6470400f28ba1d38eeb2edb7,platform,https://www.natureserve.org/,database_url
6470400f28ba1d38eeb2edeb,platform,https://www.start.umd.edu/gtd/,database_url
6470400f28ba1d38eeb2edd5,platform,https://www.usgs.gov/programs/earthquake-hazards/national-earthquake-information-center-neic,database_url
6470400f28ba1d38eeb2edfe,platform,https://sdc.leibniz-kis.de/en/,database_url
6470400f28ba1d38eeb2edf0,platform,http://www.tolweb.org/tree/phylogeny.html,database_url
6470400f28ba1d38eeb2eded,platform,https://dgv.tcag.ca/dgv/app/home,database_url
6470400f28ba1d38eeb2edec,platform,https://www.stats.govt.nz/,database_url
6470400f28ba1d38eeb2edd8,platform,https://www.nrel.gov/grid/,database_url
6470400f28ba1d38eeb2edd3,platform,https://www.ngdc.noaa.gov/mgg/mggd.html,database_url
6470400f28ba1d38eeb2edb4,platform,https://meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/index-eng.html,database_url
6470400f28ba1d38eeb2edff,platform,https://vads.ac.uk/,database_url
6470400f28ba1d38eeb2ee01,platform,https://cartblanche22.docking.org/,database_url
6470400f28ba1d38eeb2edfd,platform,https://forscenter.ch,database_url
6470400f28ba1d38eeb2edf5,platform,https://sites.google.com/site/usvirtualobservatory/,database_url
6470400f28ba1d38eeb2ee00,platform,https://woudc.org/,database_url
6470400f28ba1d38eeb2edfb,platform,https://www.usanpn.org/home,database_url
6470400f28ba1d38eeb2edda,platform,https://rdc-psychology.org/,database_url
6470400f28ba1d38eeb2edf3,platform,https://docs.unidata.ucar.edu/tds/current/userguide/index.html,database_url
6470400f28ba1d38eeb2ee02,platform,https://zacat.gesis.org/webview/,database_url
6470400f28ba1d38eeb2ee06,platform,https://lpdaac.usgs.gov/,database_url
6470400f28ba1d38eeb2ee04,platform,https://cssdp.ca/,database_url
